Time,Observation,Reward,Action
20180926-150049,"[0.00293255 0.00977517 0.02541544 0.48973607 0.01270772 0.01564027
 0.01564027 0.00684262 0.00879765 0.02346041 0.02639296 0.48875855
 0.00293255 0.00195503 0.00488759 0.00293255 0.00293255 0.00097752
 0.02052786 0.4799609  0.01661779 0.01564027 0.00488759 0.00293255
 0.00879765 0.01564027 0.03910068 0.48973607 0.01270772 0.03910068
 0.00684262 0.00684262 0.00782014 0.00391007 0.02541544 0.51906158
 0.00293255 0.00293255 0.00391007 0.00391007]",2.871945259042033,"[ 0.9939205  -1.          0.9999993  -0.99675673 -0.99983126 -1.
  0.99839133 -0.9972041   1.          0.9976857   1.         -1.
  0.9868871  -0.9975575  -0.99720764 -0.99998605  0.9962454  -0.99466234
 -0.99871224  0.9999763  -0.96890295  1.         -0.9589185  -0.9976661
  0.9959459  -0.99643224  0.99791616  0.99755883 -0.9985834  -0.999994
  0.99999887 -0.99999934 -0.9987761  -1.         -0.9999987   0.9999999
 -0.9999999  -0.99640226  0.9892489   1.0000001   0.99534124 -0.99486345
  0.9927539  -0.9999999   1.          0.9857728  -0.9992399  -0.998858
  1.          0.9956661   0.9921161  -0.9999995  -0.9999998  -0.99908876
 -0.9999999   0.99786985  0.9714913  -0.99999976 -0.9999997   0.9999995
 -0.8788686  -0.993551   -0.9965135   0.9960691 ]"
20180926-150050,"[0.00879765 0.00391007 0.02541544 0.48387097 0.00391007 0.00488759
 0.0058651  0.         0.00879765 0.00391007 0.02541544 0.48387097
 0.00391007 0.00488759 0.0058651  0.         0.00879765 0.00391007
 0.02541544 0.48387097 0.00391007 0.00488759 0.0058651  0.
 0.00879765 0.00391007 0.02541544 0.48387097 0.00391007 0.00488759
 0.0058651  0.         0.00879765 0.00391007 0.02541544 0.48387097
 0.00391007 0.00488759 0.0058651  0.        ]",2.6832844574780057,"[-0.45118257  0.40854785  0.90548974 -0.7145433  -0.93858755 -0.77244943
  0.8347799  -0.5702724   0.02799307 -0.26424268 -0.2234305  -0.07006258
 -0.3501559  -0.23264286 -0.15368156  0.71435094 -0.7298749  -0.50699085
 -0.9287384  -0.583486   -0.16504255 -0.8343351  -0.3085254   0.37974063
  0.6489932  -0.20861556 -0.47234827 -0.64832425  0.4294241  -0.80400026
 -0.15594256 -0.4461861  -0.61626565 -0.86256397  0.4200193   0.21506676
 -0.7999346  -0.6689523   0.20172751  0.06532347 -0.43429527  0.8775007
  0.26536277  0.5875396  -0.03759037 -0.54420483  0.7401503  -0.9734689
  0.06577658 -0.5460334   0.2951673   0.02372644 -0.9297285  -0.3805243
  0.9486936   0.5360357   0.48147848 -0.91781384 -0.53913736 -0.35726124
  0.8606985  -0.60762906  0.6366535   0.70243907]"
20180926-150051,"[0.00684262 0.00195503 0.02346041 0.48191593 0.01173021 0.01564027
 0.00488759 0.0058651  0.00782014 0.00195503 0.02541544 0.48387097
 0.01173021 0.00879765 0.00488759 0.         0.00684262 0.02150538
 0.02541544 0.48387097 0.01173021 0.00977517 0.00684262 0.02443793
 0.00782014 0.00488759 0.01955034 0.485826   0.00097752 0.00488759
 0.00293255 0.         0.00293255 0.00391007 0.01955034 0.485826
 0.01466276 0.01759531 0.00488759 0.01173021]",2.775171065493646,"[ 0.992437   -0.9999998   0.9999989  -0.99602145 -0.9997872  -1.
  0.99826527 -0.9973395   1.          0.9972272   0.99999994 -0.99999994
  0.98365724 -0.99720836 -0.9973241  -0.9999826   0.9967949  -0.9946575
 -0.9986921   0.9999728  -0.9657778   1.         -0.9615062  -0.9975847
  0.9947357  -0.99641126  0.9979434   0.997059   -0.9984329  -0.9999944
  0.9999985  -0.9999994  -0.9983906  -0.9999999  -0.9999985   0.9999998
 -0.99999946 -0.99645376  0.98659503  1.          0.9954734  -0.9942124
  0.9909195  -0.9999999   1.          0.9863073  -0.99921685 -0.99851733
  1.0000001   0.9955767   0.99335223 -0.9999991  -0.9999997  -0.99871856
 -0.9999999   0.99755174  0.96410197 -0.99999976 -0.9999996   0.9999997
 -0.84577465 -0.9913281  -0.99631864  0.99617845]"
20180926-150051,"[0.00195503 0.00097752 0.02346041 0.47800587 0.01564027 0.02052786
 0.00488759 0.01368524 0.00195503 0.00097752 0.02346041 0.47800587
 0.01564027 0.02052786 0.00488759 0.01368524 0.00195503 0.00097752
 0.02346041 0.47800587 0.01564027 0.02052786 0.00488759 0.01368524
 0.00195503 0.00097752 0.02346041 0.47800587 0.01564027 0.02052786
 0.00488759 0.01368524 0.00195503 0.00097752 0.02346041 0.47800587
 0.01564027 0.02052786 0.00488759 0.01368524]",2.7956989247311825,"[ 0.994044   -0.9999999   0.99999905 -0.996105   -0.99980503 -1.
  0.9983649  -0.9974719   1.          0.99774885  1.         -1.
  0.98301584 -0.9970623  -0.9974473  -0.99998814  0.9968753  -0.9943354
 -0.9987829   0.99997526 -0.9673457   1.         -0.9567703  -0.9975773
  0.99550253 -0.9962905   0.99747217  0.9972954  -0.9984959  -0.9999943
  0.9999985  -0.9999992  -0.99849653 -0.9999999  -0.9999986   0.9999998
 -0.99999964 -0.9965571   0.9873034   0.99999994  0.9951674  -0.99496347
  0.99119705 -0.9999999   1.          0.984493   -0.99925035 -0.99869245
  0.99999994  0.99611825  0.99232054 -0.99999934 -0.99999964 -0.99880606
 -0.9999999   0.9975159   0.9675113  -0.9999997  -0.9999997   0.99999964
 -0.8732786  -0.99202234 -0.9963289   0.99626225]"
20180926-150052,"[0.01759531 0.01368524 0.01955034 0.48191593 0.00879765 0.01466276
 0.00684262 0.         0.00293255 0.00684262 0.01955034 0.48191593
 0.0058651  0.01759531 0.00097752 0.00293255 0.00097752 0.00293255
 0.02248289 0.49364614 0.00391007 0.00782014 0.         0.00684262
 0.01075269 0.00977517 0.04398827 0.49364614 0.0058651  0.01270772
 0.00097752 0.01857283 0.00195503 0.00293255 0.04398827 0.49364614
 0.00097752 0.03030303 0.00391007 0.00684262]",2.821114369501466,"[ 0.9937219  -1.          0.99999905 -0.99673927 -0.9998139  -1.
  0.9984055  -0.99737835  1.          0.9975884   1.         -1.
  0.9856058  -0.9978401  -0.99756557 -0.9999881   0.99692816 -0.9952945
 -0.9987643   0.9999781  -0.9735246   1.         -0.9620327  -0.99767256
  0.99534434 -0.9966416   0.99804914  0.99736315 -0.99843836 -0.99999535
  0.9999987  -0.9999996  -0.99865115 -0.99999994 -0.99999887  0.9999999
 -0.9999998  -0.99633986  0.98882425  1.          0.9962046  -0.99495846
  0.99226135 -0.9999998   1.          0.9873836  -0.9991816  -0.99848783
  1.          0.99592304  0.99128246 -0.9999992  -0.9999999  -0.9990005
 -0.9999998   0.9978316   0.9667414  -0.99999976 -0.99999964  0.99999964
 -0.87047035 -0.9918879  -0.9965777   0.99569285]"
20180926-150053,"[0.00195503 0.00293255 0.02248289 0.48289345 0.01075269 0.01173021
 0.00097752 0.00391007 0.00195503 0.00293255 0.02248289 0.48289345
 0.01075269 0.01173021 0.00097752 0.00391007 0.00195503 0.00293255
 0.02248289 0.48289345 0.01075269 0.01173021 0.00097752 0.00391007
 0.00195503 0.00293255 0.02248289 0.48289345 0.01075269 0.01173021
 0.00097752 0.00391007 0.00195503 0.00293255 0.02248289 0.48289345
 0.01075269 0.01173021 0.00097752 0.00391007]",2.6881720430107525,"[ 0.99239105 -1.          0.99999887 -0.9959902  -0.9997689  -1.
  0.9980806  -0.99715483  1.          0.99709624  0.99999994 -0.9999998
  0.98412853 -0.99720913 -0.997188   -0.99998194  0.99649125 -0.99418074
 -0.9985905   0.9999725  -0.9656255   1.         -0.96069217 -0.99731857
  0.9948957  -0.9960278   0.99778354  0.99691576 -0.9982539  -0.99999356
  0.9999982  -0.9999993  -0.9983536  -0.9999999  -0.99999833  0.99999994
 -0.99999964 -0.99616194  0.9864937   0.99999994  0.99506456 -0.99399483
  0.99063003 -1.          1.          0.98596287 -0.99910223 -0.9984612
  1.0000001   0.9955198   0.9922807  -0.99999917 -0.9999997  -0.99873835
 -0.9999999   0.99749196  0.9628547  -0.99999964 -0.99999964  0.99999946
 -0.85380334 -0.9911124  -0.996129    0.9957865 ]"
20180926-150054,"[0.00195503 0.0058651  0.02737048 0.48680352 0.00195503 0.00391007
 0.         0.00488759 0.00195503 0.00293255 0.02541544 0.48875855
 0.01173021 0.00977517 0.0058651  0.00097752 0.00195503 0.00293255
 0.02639296 0.485826   0.01173021 0.00977517 0.00195503 0.00782014
 0.0058651  0.00195503 0.02346041 0.49071359 0.0058651  0.00879765
 0.0058651  0.00684262 0.0058651  0.00195503 0.04301075 0.48484848
 0.00391007 0.01075269 0.00293255 0.02150538]",2.7526881720430105,"[ 0.99220145 -0.9999999   0.9999988  -0.99580926 -0.99979764 -1.
  0.9981136  -0.99717337  1.          0.99730086  1.         -0.99999994
  0.9846356  -0.99744385 -0.9971741  -0.99998254  0.9964672  -0.99348396
 -0.9986551   0.99997354 -0.9730996   1.         -0.959655   -0.99730134
  0.995129   -0.99603534  0.998086    0.9968665  -0.9980797  -0.99999404
  0.9999984  -0.9999992  -0.99842227 -1.         -0.99999875  0.9999999
 -0.99999976 -0.9957814   0.98739696  0.99999994  0.9954724  -0.9939473
  0.9917947  -0.9999999   0.99999994  0.98604554 -0.99916244 -0.9982485
  0.99999994  0.99556935  0.992064   -0.9999992  -0.9999997  -0.99888855
 -0.99999976  0.99785244  0.9650429  -0.9999997  -0.9999997   0.99999964
 -0.84787697 -0.9913841  -0.9962298   0.99602705]"
20180926-150054,"[0.00879765 0.00391007 0.02248289 0.485826   0.00097752 0.00195503
 0.01075269 0.00782014 0.00879765 0.00391007 0.02248289 0.485826
 0.00097752 0.00195503 0.01075269 0.00782014 0.00879765 0.00391007
 0.02248289 0.485826   0.00097752 0.00195503 0.01075269 0.00782014
 0.00879765 0.00391007 0.02248289 0.485826   0.00097752 0.00195503
 0.01075269 0.00782014 0.00879765 0.00391007 0.02248289 0.485826
 0.00097752 0.00195503 0.01075269 0.00782014]",2.7126099706744866,"[ 0.49631107  0.34093943 -0.39825523  0.26308787 -0.59304976 -0.17433242
  0.29886588  0.6852051   0.99726117  0.23377144  0.18655938  0.2722175
 -0.6048081   0.80888945  0.77019554  0.53307337 -0.02746541 -0.4518028
 -0.8073275   0.46581033  0.7444013  -0.018429    0.4008152  -0.96898407
  0.92031497  0.61820996 -0.5071175   0.22724485 -0.12447632 -0.6309036
 -0.3337264  -0.20710205 -0.36364728  0.8715107   0.80440146 -0.21509789
  0.2643113  -0.9914284  -0.641318   -0.8529569   0.63907343 -0.24946058
  0.94424516 -0.47028464  0.91555667 -0.34815907  0.5752623  -0.18238197
  0.44805062  0.95519435 -0.3710741   0.10268171 -0.44846132  0.887431
 -0.06040684  0.8914672   0.7123059  -0.5688265   0.5426554   0.81335294
  0.71638256  0.7171356  -0.68764776 -0.17988507]"
20180926-150055,"[0.00977517 0.00195503 0.02248289 0.49071359 0.00879765 0.00684262
 0.01661779 0.00488759 0.00488759 0.00293255 0.02248289 0.49266862
 0.00879765 0.00879765 0.00684262 0.00879765 0.00195503 0.00195503
 0.02248289 0.49266862 0.00684262 0.01368524 0.         0.00391007
 0.00293255 0.00097752 0.02248289 0.48289345 0.00488759 0.00684262
 0.00391007 0.00684262 0.00293255 0.00097752 0.01661779 0.48484848
 0.01075269 0.01173021 0.         0.00684262]",2.7282502443792764,"[-0.584698    0.48556182 -0.25268167 -0.7978152  -0.06791098 -0.74146813
  0.5639086  -0.9338534   0.84061503 -0.52221674  0.5965623   0.7662246
 -0.11805186  0.36595544  0.5549601   0.12175342 -0.9768429  -0.2653551
  0.44279405 -0.9718044   0.44166663 -0.43930322  0.47333437 -0.5486129
 -0.28796825 -0.14541373  0.08221025  0.51431346 -0.21885447 -0.7486951
  0.9373892  -0.46533948 -0.7598451  -0.23377556  0.48313874  0.29704988
 -0.49760965  0.26635528  0.9838537   0.78896344  0.42931926  0.21366039
  0.27135056 -0.61285543  0.5568345   0.17937337 -0.6284538  -0.58687454
  0.58954936  0.27185398  0.6873737   0.8198     -0.10838638  0.36101553
 -0.02737843 -0.1758198  -0.21238454 -0.8815304   0.5307016  -0.7961706
  0.8973827   0.9392343   0.78246385 -0.28737828]"
20180926-150056,"[0.00195503 0.00488759 0.01564027 0.48484848 0.01075269 0.01173021
 0.00977517 0.00195503 0.00195503 0.00488759 0.01564027 0.48484848
 0.01075269 0.01173021 0.00977517 0.00195503 0.00195503 0.00488759
 0.01564027 0.48484848 0.01075269 0.01173021 0.00977517 0.00195503
 0.00195503 0.00488759 0.01564027 0.48484848 0.01075269 0.01173021
 0.00977517 0.00195503 0.00195503 0.00488759 0.01564027 0.48484848
 0.01075269 0.01173021 0.00977517 0.00195503]",2.70772238514174,"[ 0.60751486 -0.67642254 -0.25166282  0.54988986 -0.93438023  0.5682688
 -0.35717562  0.05222044 -0.44656965  0.80448174 -0.9050905   0.59102196
  0.5592321  -0.10805707  0.30053347  0.11574063  0.925803    0.5302311
 -0.5470662  -0.8044303   0.5330451  -0.546698    0.9421066   0.9105514
  0.21398157  0.70417774  0.6677229  -0.25479406 -0.71632856 -0.55793446
  0.3270124  -0.75043195 -0.6826918  -0.04842339  0.04824787  0.8830752
  0.6989499   0.8291736  -0.05354501 -0.353277   -0.23756403 -0.7457705
 -0.3174048  -0.65941536  0.71914965  0.6567038  -0.83682454  0.29059064
  0.5660025  -0.82413846 -0.94020903 -0.27553928  0.2233228  -0.3767715
  0.9688842   0.7105754   0.26257113 -0.664449    0.39136818  0.88425624
  0.24252945  0.5174917   0.88788015  0.20215149]"
